username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
àl'endroit1,À l'endroit,àl'endroit1@gmail.com,Tammie Rodriguez,"2 rue Vermont Zac des Boutries, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,071304926,"Souvlaki, Teriyaki Chicken donburi, Souvlaki, Fettuccine Alfredo, ",,3839553,
starbucks1,Starbucks,starbucks1@gmail.com,Marvin Hays,"Sortie Zone Dactivite les Boutries  9 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,,,078689221,"Pork sausage roll, Chicken Fajitas, Fettuccine Alfredo, Bruschette with Tomato, ",,1034439,
talesofgourmet1,Tales of Gourmet,talesofgourmet1@gmail.com,Ruth Coone,"1 rue Bourbon, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,,078403479,"Tiramisù, Chicken wings, Scotch eggs, California maki, ",,8818768,
hokisushi1,Hoki Sushi,hokisushi1@gmail.com,Elizabeth Larsen,"18 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian",074098948,"Fettuccine Alfredo, Barbecue Ribs, Pappardelle alla Bolognese, Vegetable Soup, ",,8263870,
jaja1,Jaja,jaja1@gmail.com,Vincent Brill,"8 quai de la Republique, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"French, Street Food",079019816,"French fries with sausages, Teriyaki Chicken donburi, Pork sausage roll, Pasta Carbonara, ",,7195590,
lemekong1,Le Mekong,lemekong1@gmail.com,Holly Cole,"15 cours de Chimay, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Asian, Thai, Vietnamese, Cambodian",071206659,"Pasta and Beans, Souvlaki, Fettuccine Alfredo, Souvlaki, ",Vegetarian Friendly,7640485,
trésorbreton1,Trésor Breton,trésorbreton1@gmail.com,Frances Fitzgerald,"8 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, European, Contemporary",079593681,"Pappardelle alla Bolognese, Tuna sashimi, Pork sausage roll, Souvlaki, ",,4350687,
sweetfactory1,Sweet Factory,sweetfactory1@gmail.com,George Commodore,"10 rue Auguste Romagne, 78700 Conflans Sainte Honorine France",17:00-23:00,,"French, Fast food, Street Food",078554832,"Tiramisù, Scotch eggs, Chicken milanese, Pasta and Beans, ",,2238503,
cosy'crêpe1,Cosy'Crêpe,cosy'crêpe1@gmail.com,Sarah Morgan,"11 bis rue d'Herblay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,071007025,"Lasagne, Pork sausage roll, Fish and chips, Salmon nigiri, ",,6505039,
leparis1,Le Paris,leparis1@gmail.com,Joshua Williams,"36 rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,,"Moroccan, French, Mediterranean",078578474,"Barbecue Ribs, Fettuccine Alfredo, Teriyaki Chicken donburi, Pork sausage roll, ",,5902008,
latoscane1,La Toscane,latoscane1@gmail.com,Enrique Fox,"70 rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, Pizza",073333702,"Pork belly buns, Chicken milanese, Pasta with Tomato and Basil, Fettuccine Alfredo, ",,8890176,
restaurantindienrajpoot1,Restaurant Indien Rajpoot,restaurantindienrajpoot1@gmail.com,Betty Mcdermott,"41 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Indian,076884020,"Tuna sashimi, California maki, Pork sausage roll, Chicken Fajitas, ",Vegetarian Friendly,6178934,
pizzaugo1,Pizza Ugo,pizzaugo1@gmail.com,Joyce Roth,"18 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,,073882033,"Califlower penne, Pasta Carbonara, Risotto with seafood, Chicken wings, ",,5517890,
jauneorange1,Jaune Orange,jauneorange1@gmail.com,Elizabeth Price,"5 rue Pieplu, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Japanese, Asian",073181439,"Vegetable Soup, Tuna sashimi, Pappardelle alla Bolognese, Salmon nigiri, ",,8041382,
brasseriedumarche1,Brasserie Du Marche,brasseriedumarche1@gmail.com,Melvin Chinzi,"229 avenue du Marechal Foch Place de Chennevières, 78700 Conflans Sainte Honorine France",17:00-23:00,,French,079747884,"Chicken milanese, Pappardelle alla Bolognese, Meatballs with sauce, Salmon nigiri, ",,0849049,
leroyalbambou1,Le Royal Bambou,leroyalbambou1@gmail.com,Derek Barboza,"18 rue de l Hautil ZA des Boutries, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Chinese, Asian",074785585,"Katsu Curry, Cheeseburger, French fries with sausages, Chilli con carne, ",,1507536,
laboiteacrepes1,La boite a crepes,laboiteacrepes1@gmail.com,Cordelia Mullins,"8 av Carnot 78700 Conflans Sainte Honorine, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,079368934,"Tiramisù, Souvlaki, Philadelphia maki, French fries with sausages, ",,5531295,
courtepaille1,Courtepaille,courtepaille1@gmail.com,Paula Eldridge,"24 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Steakhouse",074680479,"Fish and chips, Pasta Carbonara, Tiramisù, Vegetable Soup, ",,3995448,
sushisun1,Sushi Sun,sushisun1@gmail.com,Steve Kiel,"8 B rue Pierre le Guen, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian",071633858,"Risotto with seafood, Tuna sashimi, Souvlaki, Pork belly buns, ",,9876163,
o'bistronome1,O'Bistronome,o'bistronome1@gmail.com,Kevin Williams,"171 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€€€,"French, European, Healthy",072229280,"Tiramisù, Teriyaki Chicken donburi, Salmon nigiri, Vegetable Soup, ",,4435974,
larosedessables1,La Rose des Sables,larosedessables1@gmail.com,James Reeve,"33 boulevard Armand Leprince, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Moroccan, Middle Eastern, Mediterranean",071224326,"Barbecue Ribs, Chicken Fajitas, Linguine with clams, Pasta and Beans, ",,7267416,
laplace1,La Place,laplace1@gmail.com,Daniel Rivera,"4 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,076824761,"Pork belly buns, Chicken milanese, Ricotta stuffed Ravioli, Chicken wings, ",Vegetarian Friendly,3554980,
villamia1,Villa Mia,villamia1@gmail.com,Jerome Wilson,"Chenneviere, Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,077074663,"Caprese Salad, Vegetable Soup, California maki, Chicken wings, ",,0392421,
milanoristorante1,Milano Ristorante,milanoristorante1@gmail.com,Micheal Adams,"11 rue d Herblay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,076608176,"Fish and chips, Tiramisù, Ebiten maki, Pork belly buns, ",,8860820,
pizzavalentino1,Pizza Valentino,pizzavalentino1@gmail.com,Hedwig Magar,"48 B rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, European",076924900,"Katsu Curry, Teriyaki Chicken donburi, Pasta and Beans, Tiramisù, ","Vegetarian Friendly, Vegan Options",3869446,
lataverneamoules1,La taverne a moules,lataverneamoules1@gmail.com,Guillermo Grubbs,"123 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,074124883,"Scotch eggs, Fish and chips, Salmon nigiri, Chilli con carne, ",,0174716,
restaurantpizzeriaenzo1,Restaurant Pizzeria Enzo,restaurantpizzeriaenzo1@gmail.com,Jennifer Aman,"140 B avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,075745542,"Philadelphia maki, Pasta Carbonara, Scotch eggs, Cheeseburger, ",Vegetarian Friendly,0667535,
lespicy1,Le spicy,lespicy1@gmail.com,Wanda Joyner,"132 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,,,078880883,"Pizza, Caprese Salad, Teriyaki Chicken donburi, Risotto with seafood, ",,1828034,
baibaoligrillade&sushibar1,Baibaoli grillade&sushibar,baibaoligrillade&sushibar1@gmail.com,Dorothy Adams,"Rue de L'hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian, Chinese, Fusion",076381377,"Katsu Curry, Pizza, Chicken milanese, Teriyaki Chicken donburi, ",,8183370,
mousushi1,Mou Sushi,mousushi1@gmail.com,Josephine Thompson,"127 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Asian, Sushi",074523361,"Scotch eggs, Pork sausage roll, Scotch eggs, Fettuccine Alfredo, ",,9472015,
bijoubar1,Bijou Bar,bijoubar1@gmail.com,Yolanda Ivy,"19 rue Rene Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Bar, Pub",072421182,"Chilli con carne, Chicken Fajitas, Lasagne, Chicken milanese, ",,3554275,
villamia1,Villa Mia,villamia1@gmail.com,Grace Beliles,"17 rue de l Ambassadeur, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,070316987,"Fish and chips, California maki, French fries with sausages, Risotto with seafood, ",,1919044,
clémentinerestaurant-cafe1,Clémentine Restaurant - Cafe,clémentinerestaurant-cafe1@gmail.com,Max Childers,"17 Pl la Liberte Et du 8 Mai 1945, 78700 Conflans Sainte Honorine France",17:00-23:00,€,Fast food,077757152,"Ricotta stuffed Ravioli, Cheeseburger, Philadelphia maki, Meatballs with sauce, ",,7633329,
bombocas1,Bombocas,bombocas1@gmail.com,Ray Fredrickson,"104 rue de Cergy, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"European, Portuguese",072444737,"California maki, Mushroom Risotto, French fries with sausages, Pork belly buns, ",,7269093,
lagrillade1,La Grillade,lagrillade1@gmail.com,Derrick Beaudette,"12 quai de l Ile du Bac, 78700 Conflans Sainte Honorine France",17:00-23:00,,,075894537,"Tuna sashimi, Risotto with seafood, Teriyaki Chicken donburi, Pasta and Beans, ",,5666797,
brasserielebouquet1,Brasserie Le Bouquet,brasserielebouquet1@gmail.com,Clifford Moore,"5 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Bar, European, Pub",079459710,"Califlower penne, Chicken milanese, Philadelphia maki, Katsu Curry, ",,6947280,
arizonapizza1,Arizona Pizza,arizonapizza1@gmail.com,Tracy Carroll,"53 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Italian, Pizza",072409416,"Ricotta stuffed Ravioli, Caesar Salad, Tuna sashimi, Pizza, ",,9243775,
levenitien1,le venitien,levenitien1@gmail.com,Jennifer Montoya,"124 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Pizza,071074136,"Cheeseburger, Bruschette with Tomato, Pasta and Beans, Pappardelle alla Bolognese, ",,2147984,
o'barcaiolo1,O'Barcaiolo,o'barcaiolo1@gmail.com,Joseph Hileman,"28 quai Eugene le Corre, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,074277116,"Pork sausage roll, Pasta and Beans, Mushroom Risotto, Ricotta stuffed Ravioli, ",,9958030,
bateauchocolaté1,Bateau Chocolaté,bateauchocolaté1@gmail.com,Pamela Leach,"Place Fouillère face au No 1 rue René Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Caribbean,074807246,"French fries with sausages, Mushroom Risotto, Chicken Fajitas, Vegetable Soup, ",,8502229,
yamada81,Yamada 8,yamada81@gmail.com,Angela Salinas,"5 cours de Chimay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Japanese, Asian, Korean",077888917,"Teriyaki Chicken donburi, Teriyaki Chicken donburi, Teriyaki Chicken donburi, Risotto with seafood, ",,7772809,
cappadoce1,Cappadoce,cappadoce1@gmail.com,Kim Matusz,"2 rue Victor Hugo, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Turkish, Fast food",074015133,"Mushroom Risotto, Lasagne, Pork belly buns, Barbecue Ribs, ",,6491608,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Angelo Weekes,"5 rue du Relais de Halage, 78700 Conflans Sainte Honorine France",17:00-23:00,€,,076132881,"Ricotta stuffed Ravioli, Tiramisù, Lasagne, Pasta and Beans, ",,3819894,
restaurantle21,Restaurant le 2,restaurantle21@gmail.com,Eric Lowden,"2 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,074734994,"Tuna sashimi, Pasta with Tomato and Basil, Meatballs with sauce, Salmon nigiri, ",,7281500,
mypiccolaitalia1,My Piccola Italia,mypiccolaitalia1@gmail.com,James Boatwright,"1 rue Rene Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, Mediterranean, European",076258178,"Barbecue Ribs, Fettuccine Alfredo, Pasta with Tomato and Basil, Pizza, ","Vegetarian Friendly, Vegan Options",4317058,
sakura1,Sakura,sakura1@gmail.com,Jennifer Tom,"9 rue Victor Hugo, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Japanese,078203459,"Caprese Salad, Tiramisù, Caesar Salad, Caesar Salad, ",,8071050,
o'bistrod'àcôté1,O'Bistro D'à Côté,o'bistrod'àcôté1@gmail.com,Michael Kirkpatrick,"160 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,079898220,"California maki, Teriyaki Chicken donburi, Califlower penne, Chicken wings, ",,9548133,
palaisdesouss1,Palais de Souss,palaisdesouss1@gmail.com,Jack Schaffner,"17 rue Galilee, 95130 Franconville France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",071588833,"Caesar Salad, Scotch eggs, Bruschette with Tomato, Souvlaki, ","Vegetarian Friendly, Halal",6331253,
royalsushi1,Royal Sushi,royalsushi1@gmail.com,Jessica Garcia,"128 rue de la Station, 95130 Franconville France",17:00-23:00,,"Japanese, Thai",070706703,"Caesar Salad, Chicken Fajitas, Barbecue Ribs, Chicken Fajitas, ",,0983726,
sushiconcept1,Sushi Concept,sushiconcept1@gmail.com,Tamara Hopper,"21 chaussee Jules Cesar, 95130 Franconville France",17:00-23:00,€€-€€€,"Japanese, Asian, Sushi",071186936,"Caprese Salad, Fish and chips, Cheeseburger, Pasta with Tomato and Basil, ",,7036204,
pizzamodena1,Pizza Modena,pizzamodena1@gmail.com,Frank Mead,"41 avenue des Marais, Franconville France",17:00-23:00,,Pizza,071314186,"Pasta with Tomato and Basil, Risotto with seafood, Scotch eggs, Pasta with Tomato and Basil, ",,9520205,
restaurantlamaisonbleue1,Restaurant La Maison Bleue,restaurantlamaisonbleue1@gmail.com,Ashley Flansburg,"3 rue de Paris, 95130 Franconville France",17:00-23:00,€,"Portuguese, European",073134662,"Pork sausage roll, Tiramisù, Ebiten maki, Pasta with Tomato and Basil, ",,5470831,
lamonalisa1,La Mona Lisa,lamonalisa1@gmail.com,Jeffrey Erickson,"11 boulevard Maurice Berteaux, 95130 Franconville France",17:00-23:00,€€-€€€,Italian,071342449,"Pasta Carbonara, Chicken Fajitas, Ebiten maki, Pork belly buns, ",,3188498,
lacabanedemassepain1,La Cabane De Massepain,lacabanedemassepain1@gmail.com,Robert Walker,"362 rue du General Leclerc 362 Rue du General Leclerc, 95130 Franconville France",17:00-23:00,€,"French, Fast food",071908186,"Cheeseburger, Philadelphia maki, Califlower penne, Cheeseburger, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",0807358,
pizzahut1,Pizza Hut,pizzahut1@gmail.com,Jonathan Little,"41 rue de Paris, 95130 Franconville France",17:00-23:00,€€-€€€,"Pizza, Italian",073835044,"Vegetable Soup, Pork belly buns, Mushroom Risotto, Cheeseburger, ",,7728450,
o'tacos1,O'Tacos,o'tacos1@gmail.com,Jeffrey Schusterman,"41 rue de Paris, 95130 Franconville France",17:00-23:00,,Fast food,071324858,"Tiramisù, Cheeseburger, French fries with sausages, Pizza, ",,3873682,
lecanotier1,Le Canotier,lecanotier1@gmail.com,Edward Caccavale,"38 boulevard Rhin Et Danube, 95130 Franconville France",17:00-23:00,,,079708763,"Lasagne, Tuna sashimi, Fettuccine Alfredo, Caesar Salad, ",,8613930,
brooklynside1,Brooklyn Side,brooklynside1@gmail.com,Kimberly Lopez,"119 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,French,070396258,"Pasta with Tomato and Basil, Tuna sashimi, Fettuccine Alfredo, Chicken wings, ",,9697925,
mangezmoi1,Mangez moi,mangezmoi1@gmail.com,Mark Bacich,"Centre Commercial Cadet de Vaux Centre Commercial Cadet de Vaux, 95130 Franconville France",17:00-23:00,€€-€€€,French,079982920,"Teriyaki Chicken donburi, Katsu Curry, Pappardelle alla Bolognese, French fries with sausages, ",,6356101,
l'atelierpizza1,L'Atelier Pizza,l'atelierpizza1@gmail.com,Lorine Trujillo,"19 rue Henri Barbusse, 95130 Franconville France",17:00-23:00,€€-€€€,"Pizza, Fast food, Italian",073268278,"Pappardelle alla Bolognese, Mushroom Risotto, Risotto with seafood, Lasagne, ",,1125255,
restaurantsousmarinpacific1,Restaurant sous marin Pacific,restaurantsousmarinpacific1@gmail.com,Jayme Taylor,"368 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,"French, Vietnamese",079508394,"Pork sausage roll, Chicken Fajitas, Chicken Fajitas, Caesar Salad, ",,3046908,
karibbeantruck1,Karibbean Truck,karibbeantruck1@gmail.com,Gary Contreras,"91 B rue de la Station, 95130 Franconville France",17:00-23:00,€,,079286728,"Souvlaki, Souvlaki, Chicken Fajitas, California maki, ",,2258130,
legnopizza1,Legno Pizza,legnopizza1@gmail.com,Ernest Long,"4 allee Georges Bizet, 95130 Franconville France",17:00-23:00,€€-€€€,Pizza,079021443,"Lasagne, Pasta with Tomato and Basil, Philadelphia maki, Scotch eggs, ",,5117361,
bchef1,Bchef,bchef1@gmail.com,Maria Trabert,"395 rue du General Leclerc Quai des marques, 95130 Franconville France",17:00-23:00,€,,077453254,"Pasta with Tomato and Basil, Califlower penne, Califlower penne, Chicken milanese, ",,5024353,
crêperieravel1,Crêperie Ravel,crêperieravel1@gmail.com,Helen Munos,"3 Place Maurice Ravel, 95130 Franconville France",17:00-23:00,€€-€€€,"French, Cajun & Creole",072576809,"Chicken wings, Chicken wings, Chicken milanese, Pork belly buns, ",,1211425,
legizeh1,Le Gizeh,legizeh1@gmail.com,Leticia Mallon,"119 rue du General Leclerc, 95130 Franconville France",17:00-23:00,,,076509321,"Pork sausage roll, Philadelphia maki, Pasta Carbonara, California maki, ",,4881607,
fiveguys1,Five Guys,fiveguys1@gmail.com,Marian Rodriguez,"326 Rue du Gal Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,Fast food,070421307,"Salmon nigiri, Souvlaki, Pappardelle alla Bolognese, Tiramisù, ",,9624629,
ittrattoria1,It Trattoria,ittrattoria1@gmail.com,Lisa Hubbard,"326 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,Italian,075557764,"Mushroom Risotto, Scotch eggs, Fettuccine Alfredo, Pappardelle alla Bolognese, ",,2475048,
italiantrattoria1,Italian Trattoria,italiantrattoria1@gmail.com,Travis Gaines,"326 Rue du Général Leclerc, 95130 Franconville Ce restaurant Italien est situé juste à côté de Five Guys, en face de Cultura., 95130 Franconville France",17:00-23:00,,"Italian, Northern-Italian, Central-Italian, Southern-Italian",073519686,"Pasta with Tomato and Basil, Tuna sashimi, Barbecue Ribs, Caesar Salad, ",,0792874,
thaïstreetfood1,Thaï street food,thaïstreetfood1@gmail.com,Bernice Smith,"9 Rue Philippe Séguin - Cellule 706, 95130 Franconville France",17:00-23:00,,,070966212,"California maki, Pappardelle alla Bolognese, Tuna sashimi, Scotch eggs, ",,2141019,
lepetitprincedel'inde1,Le petit prince de l'inde,lepetitprincedel'inde1@gmail.com,Clara Thorne,"10 rue Maurice Dalesme, 95130 Franconville France",17:00-23:00,€€-€€€,"Indian, Middle Eastern, Pakistani",074593571,"Pasta and Beans, Pasta Carbonara, Chicken Fajitas, California maki, ","Vegetarian Friendly, Vegan Options",9513841,
tablapizza1,Tablapizza,tablapizza1@gmail.com,Alanna Razo,"346 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,"Italian, Pizza",070280152,"Chicken milanese, Chilli con carne, Pasta and Beans, Pork sausage roll, ","Vegetarian Friendly, Vegan Options",9149596,
