username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
àl'endroit1,À l'endroit,àl'endroit1@gmail.com,Robert Briones,"2 rue Vermont Zac des Boutries, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,072957536,"Barbecue Ribs, Califlower penne, French fries with sausages, Fettuccine Alfredo, ",,1077933471,
starbucks1,Starbucks,starbucks1@gmail.com,Tanya Deeds,"Sortie Zone Dactivite les Boutries  9 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,,,075491104,"Lasagne, Pasta with Tomato and Basil, Tiramisù, Katsu Curry, ",,-2074104812,
talesofgourmet1,Tales of Gourmet,talesofgourmet1@gmail.com,Teresa Pritchard,"1 rue Bourbon, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,,072386968,"Pasta Carbonara, Souvlaki, California maki, Caprese Salad, ",,-1187883134,
hokisushi1,Hoki Sushi,hokisushi1@gmail.com,Madelyn Mayes,"18 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian",079900004,"Pappardelle alla Bolognese, Tuna sashimi, Chilli con carne, Tiramisù, ",,-1303262871,
jaja1,Jaja,jaja1@gmail.com,James Berry,"8 quai de la Republique, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"French, Street Food",078188806,"Fettuccine Alfredo, Pappardelle alla Bolognese, Chicken Fajitas, Philadelphia maki, ",,1363714000,
lemekong1,Le Mekong,lemekong1@gmail.com,Andrew Hinton,"15 cours de Chimay, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Asian, Thai, Vietnamese, Cambodian",077961481,"Pasta with Tomato and Basil, Bruschette with Tomato, Fettuccine Alfredo, Tiramisù, ",Vegetarian Friendly,591178680,
trésorbreton1,Trésor Breton,trésorbreton1@gmail.com,Robert White,"8 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, European, Contemporary",071965494,"Barbecue Ribs, Pasta with Tomato and Basil, Scotch eggs, Katsu Curry, ",,384932461,
sweetfactory1,Sweet Factory,sweetfactory1@gmail.com,Charles Apodaca,"10 rue Auguste Romagne, 78700 Conflans Sainte Honorine France",17:00-23:00,,"French, Fast food, Street Food",072896162,"Scotch eggs, Teriyaki Chicken donburi, Barbecue Ribs, Pasta Carbonara, ",,-299097446,
cosy'crêpe1,Cosy'Crêpe,cosy'crêpe1@gmail.com,Rodolfo Harrell,"11 bis rue d'Herblay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,070809011,"Vegetable Soup, Chicken milanese, Pappardelle alla Bolognese, Scotch eggs, ",,469273078,
leparis1,Le Paris,leparis1@gmail.com,Christopher Bragg,"36 rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,,"Moroccan, French, Mediterranean",077246338,"Fish and chips, Pasta with Tomato and Basil, California maki, Pasta Carbonara, ",,1959985460,
latoscane1,La Toscane,latoscane1@gmail.com,Faith Pearson,"70 rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, Pizza",075353476,"Caesar Salad, Tuna sashimi, Pasta Carbonara, Salmon nigiri, ",,-412331392,
restaurantindienrajpoot1,Restaurant Indien Rajpoot,restaurantindienrajpoot1@gmail.com,Miguel Hart,"41 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Indian,073010588,"Souvlaki, Risotto with seafood, Ebiten maki, Fettuccine Alfredo, ",Vegetarian Friendly,-1043486932,
pizzaugo1,Pizza Ugo,pizzaugo1@gmail.com,David Braswell,"18 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,,071637565,"Bruschette with Tomato, Pappardelle alla Bolognese, Pork belly buns, Fettuccine Alfredo, ",,-2131484169,
jauneorange1,Jaune Orange,jauneorange1@gmail.com,Claudette Ross,"5 rue Pieplu, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Japanese, Asian",079094117,"Pappardelle alla Bolognese, Pappardelle alla Bolognese, Tiramisù, Pork belly buns, ",,-332369036,
brasseriedumarche1,Brasserie Du Marche,brasseriedumarche1@gmail.com,Becky Olivera,"229 avenue du Marechal Foch Place de Chennevières, 78700 Conflans Sainte Honorine France",17:00-23:00,,French,078793397,"Mushroom Risotto, Pizza, Pizza, Fettuccine Alfredo, ",,1363688920,
leroyalbambou1,Le Royal Bambou,leroyalbambou1@gmail.com,Freddie Cirillo,"18 rue de l Hautil ZA des Boutries, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Chinese, Asian",075508866,"Chilli con carne, Pizza, Pork belly buns, Katsu Curry, ",,-1304391085,
laboiteacrepes1,La boite a crepes,laboiteacrepes1@gmail.com,Harry Pena,"8 av Carnot 78700 Conflans Sainte Honorine, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,078602990,"Pork belly buns, Vegetable Soup, Teriyaki Chicken donburi, French fries with sausages, ",,2138166266,
courtepaille1,Courtepaille,courtepaille1@gmail.com,Rafael Mitchell,"24 rue de l Hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Steakhouse",073063323,"Califlower penne, Salmon nigiri, Lasagne, Vegetable Soup, ",,1130687534,
sushisun1,Sushi Sun,sushisun1@gmail.com,Shelia Allman,"8 B rue Pierre le Guen, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian",071190740,"Scotch eggs, Souvlaki, Vegetable Soup, Califlower penne, ",,-1417893895,
o'bistronome1,O'Bistronome,o'bistronome1@gmail.com,Brian Rogers,"171 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€€€,"French, European, Healthy",077904886,"Risotto with seafood, Katsu Curry, Chicken wings, Pork belly buns, ",,2130865547,
larosedessables1,La Rose des Sables,larosedessables1@gmail.com,Rodney Heggie,"33 boulevard Armand Leprince, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Moroccan, Middle Eastern, Mediterranean",075107272,"Teriyaki Chicken donburi, Pizza, Scotch eggs, Caprese Salad, ",,-384149794,
laplace1,La Place,laplace1@gmail.com,Joseph Crogan,"4 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,079364818,"Chicken wings, Chilli con carne, Souvlaki, Cheeseburger, ",Vegetarian Friendly,2138168225,
villamia1,Villa Mia,villamia1@gmail.com,Richard Litton,"Chenneviere, Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,075200710,"Teriyaki Chicken donburi, Pasta Carbonara, Chicken milanese, Caprese Salad, ",,-524881790,
milanoristorante1,Milano Ristorante,milanoristorante1@gmail.com,Tina Gomes,"11 rue d Herblay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,070921218,"Tuna sashimi, Chicken wings, Katsu Curry, Fish and chips, ",,-1215647449,
pizzavalentino1,Pizza Valentino,pizzavalentino1@gmail.com,Rebecca Hansen,"48 B rue Maurice Berteaux, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, European",077499845,"Cheeseburger, Ricotta stuffed Ravioli, Katsu Curry, Chicken Fajitas, ","Vegetarian Friendly, Vegan Options",1276813470,
lataverneamoules1,La taverne a moules,lataverneamoules1@gmail.com,Douglass Tappan,"123 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,079203282,"Pasta with Tomato and Basil, Chilli con carne, Pasta with Tomato and Basil, Ricotta stuffed Ravioli, ",,-498162120,
restaurantpizzeriaenzo1,Restaurant Pizzeria Enzo,restaurantpizzeriaenzo1@gmail.com,Edward Bicknese,"140 B avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,079329069,"Fettuccine Alfredo, Souvlaki, Pizza, Mushroom Risotto, ",Vegetarian Friendly,355294329,
lespicy1,Le spicy,lespicy1@gmail.com,Roy Thomas,"132 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,,,074292838,"California maki, Fettuccine Alfredo, Mushroom Risotto, Chicken wings, ",,-361332987,
baibaoligrillade&sushibar1,Baibaoli grillade&sushibar,baibaoligrillade&sushibar1@gmail.com,Francis Rodriguez,"Rue de L'hautil, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Sushi, Asian, Chinese, Fusion",078196073,"Fettuccine Alfredo, Bruschette with Tomato, Mushroom Risotto, Chicken Fajitas, ",,-302400529,
mousushi1,Mou Sushi,mousushi1@gmail.com,Lillie Phipps,"127 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Japanese, Asian, Sushi",076044740,"Tuna sashimi, Chicken milanese, Pizza, Linguine with clams, ",,332292764,
bijoubar1,Bijou Bar,bijoubar1@gmail.com,Anna Obrien,"19 rue Rene Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Bar, Pub",073780685,"Lasagne, Fish and chips, Pork belly buns, Philadelphia maki, ",,-1245319405,
villamia1,Villa Mia,villamia1@gmail.com,Rodney Bodrey,"17 rue de l Ambassadeur, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,075990872,"Souvlaki, Pizza, Philadelphia maki, Philadelphia maki, ",,-1389332014,
clémentinerestaurant-cafe1,Clémentine Restaurant - Cafe,clémentinerestaurant-cafe1@gmail.com,Claire Benda,"17 Pl la Liberte Et du 8 Mai 1945, 78700 Conflans Sainte Honorine France",17:00-23:00,€,Fast food,072731908,"Risotto with seafood, Philadelphia maki, Tuna sashimi, Pasta Carbonara, ",,-1241320374,
bombocas1,Bombocas,bombocas1@gmail.com,Marianne Averill,"104 rue de Cergy, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"European, Portuguese",070452625,"Chicken milanese, Pappardelle alla Bolognese, Risotto with seafood, Lasagne, ",,-297311018,
lagrillade1,La Grillade,lagrillade1@gmail.com,Chris Watson,"12 quai de l Ile du Bac, 78700 Conflans Sainte Honorine France",17:00-23:00,,,071189563,"Caprese Salad, Lasagne, Philadelphia maki, Ebiten maki, ",,469219076,
brasserielebouquet1,Brasserie Le Bouquet,brasserielebouquet1@gmail.com,Carmella Riley,"5 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"French, Bar, European, Pub",075739804,"Fettuccine Alfredo, California maki, Fish and chips, Souvlaki, ",,-1240519057,
arizonapizza1,Arizona Pizza,arizonapizza1@gmail.com,Lydia White,"53 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Italian, Pizza",078897366,"Vegetable Soup, Chicken wings, Philadelphia maki, Mushroom Risotto, ",,2103996955,
levenitien1,le venitien,levenitien1@gmail.com,Alex Snyder,"124 rue Desire Clement, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Pizza,076084386,"Mushroom Risotto, Pasta Carbonara, Tuna sashimi, California maki, ",,-1301265665,
o'barcaiolo1,O'Barcaiolo,o'barcaiolo1@gmail.com,Samantha Roddy,"28 quai Eugene le Corre, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Italian,078588738,"Pork belly buns, Fish and chips, Chicken wings, Souvlaki, ",,-1190411339,
bateauchocolaté1,Bateau Chocolaté,bateauchocolaté1@gmail.com,Ilda Dubow,"Place Fouillère face au No 1 rue René Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Caribbean,074610473,"Barbecue Ribs, Pappardelle alla Bolognese, Salmon nigiri, Pork sausage roll, ",,-1245734374,
yamada81,Yamada 8,yamada81@gmail.com,Wayne Mead,"5 cours de Chimay, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Japanese, Asian, Korean",076351133,"Pork belly buns, Meatballs with sauce, Cheeseburger, Katsu Curry, ",,2074382002,
cappadoce1,Cappadoce,cappadoce1@gmail.com,Lucille Campbell,"2 rue Victor Hugo, 78700 Conflans Sainte Honorine France",17:00-23:00,€,"Turkish, Fast food",076453769,"Fettuccine Alfredo, Linguine with clams, Caprese Salad, Pappardelle alla Bolognese, ",,584382468,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Karen Ross,"5 rue du Relais de Halage, 78700 Conflans Sainte Honorine France",17:00-23:00,€,,070147064,"Chicken milanese, Pasta Carbonara, Katsu Curry, Califlower penne, ",,1962750316,
restaurantle21,Restaurant le 2,restaurantle21@gmail.com,David Bonner,"2 Place Fouillere, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,071024351,"Teriyaki Chicken donburi, Caprese Salad, Ebiten maki, Chicken Fajitas, ",,-295964833,
mypiccolaitalia1,My Piccola Italia,mypiccolaitalia1@gmail.com,Jeffrey Mcclelland,"1 rue Rene Albert, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,"Italian, Mediterranean, European",074234614,"Teriyaki Chicken donburi, Tiramisù, Teriyaki Chicken donburi, Teriyaki Chicken donburi, ","Vegetarian Friendly, Vegan Options",-1385577171,
sakura1,Sakura,sakura1@gmail.com,Elmer Kessel,"9 rue Victor Hugo, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,Japanese,072908558,"Salmon nigiri, Barbecue Ribs, Fish and chips, Chilli con carne, ",,588762640,
o'bistrod'àcôté1,O'Bistro D'à Côté,o'bistrod'àcôté1@gmail.com,Ronald Burke,"160 avenue Carnot, 78700 Conflans Sainte Honorine France",17:00-23:00,€€-€€€,French,070889868,"Linguine with clams, Mushroom Risotto, Pizza, Ebiten maki, ",,-2075145579,
palaisdesouss1,Palais de Souss,palaisdesouss1@gmail.com,Henry Byrd,"17 rue Galilee, 95130 Franconville France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",071447710,"Fettuccine Alfredo, Linguine with clams, Caprese Salad, Chicken milanese, ","Vegetarian Friendly, Halal",-360499638,
royalsushi1,Royal Sushi,royalsushi1@gmail.com,Alicia Schroeder,"128 rue de la Station, 95130 Franconville France",17:00-23:00,,"Japanese, Thai",077529759,"Lasagne, Pork sausage roll, Fettuccine Alfredo, Lasagne, ",,1387666862,
sushiconcept1,Sushi Concept,sushiconcept1@gmail.com,Madeleine Rodriquez,"21 chaussee Jules Cesar, 95130 Franconville France",17:00-23:00,€€-€€€,"Japanese, Asian, Sushi",079545908,"Tiramisù, Philadelphia maki, Chilli con carne, Pork belly buns, ",,1995046399,
pizzamodena1,Pizza Modena,pizzamodena1@gmail.com,Edmond Uribe,"41 avenue des Marais, Franconville France",17:00-23:00,,Pizza,070115715,"Pappardelle alla Bolognese, Philadelphia maki, Fettuccine Alfredo, Barbecue Ribs, ",,1302763380,
restaurantlamaisonbleue1,Restaurant La Maison Bleue,restaurantlamaisonbleue1@gmail.com,Felecia Windus,"3 rue de Paris, 95130 Franconville France",17:00-23:00,€,"Portuguese, European",079741204,"Pizza, Scotch eggs, Linguine with clams, Pork belly buns, ",,2043993259,
lamonalisa1,La Mona Lisa,lamonalisa1@gmail.com,Camelia Howard,"11 boulevard Maurice Berteaux, 95130 Franconville France",17:00-23:00,€€-€€€,Italian,074573484,"Cheeseburger, Pasta with Tomato and Basil, Chicken wings, Barbecue Ribs, ",,-1043420687,
lacabanedemassepain1,La Cabane De Massepain,lacabanedemassepain1@gmail.com,Michelle Nanasy,"362 rue du General Leclerc 362 Rue du General Leclerc, 95130 Franconville France",17:00-23:00,€,"French, Fast food",071829095,"Chicken Fajitas, Chicken milanese, Ebiten maki, Pasta with Tomato and Basil, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",-326204688,
pizzahut1,Pizza Hut,pizzahut1@gmail.com,Charlie Naill,"41 rue de Paris, 95130 Franconville France",17:00-23:00,€€-€€€,"Pizza, Italian",079160500,"Chicken wings, Cheeseburger, Chicken milanese, Risotto with seafood, ",,1478324600,
o'tacos1,O'Tacos,o'tacos1@gmail.com,Gwendolyn Wright,"41 rue de Paris, 95130 Franconville France",17:00-23:00,,Fast food,073233883,"Lasagne, Chicken Fajitas, Chicken milanese, Chicken milanese, ",,-1357836202,
lecanotier1,Le Canotier,lecanotier1@gmail.com,Clara Giffin,"38 boulevard Rhin Et Danube, 95130 Franconville France",17:00-23:00,,,079565424,"Meatballs with sauce, Pasta with Tomato and Basil, Cheeseburger, Cheeseburger, ",,1136232599,
brooklynside1,Brooklyn Side,brooklynside1@gmail.com,Larry Cairns,"119 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,French,079319673,"Barbecue Ribs, Lasagne, Ricotta stuffed Ravioli, Chilli con carne, ",,-1933937131,
mangezmoi1,Mangez moi,mangezmoi1@gmail.com,Anthony Smith,"Centre Commercial Cadet de Vaux Centre Commercial Cadet de Vaux, 95130 Franconville France",17:00-23:00,€€-€€€,French,071572439,"Linguine with clams, Califlower penne, Caesar Salad, Fettuccine Alfredo, ",,562160151,
l'atelierpizza1,L'Atelier Pizza,l'atelierpizza1@gmail.com,Susan Balentine,"19 rue Henri Barbusse, 95130 Franconville France",17:00-23:00,€€-€€€,"Pizza, Fast food, Italian",079923912,"French fries with sausages, Pork belly buns, Tuna sashimi, Chicken wings, ",,-1272993383,
restaurantsousmarinpacific1,Restaurant sous marin Pacific,restaurantsousmarinpacific1@gmail.com,Anthony Hemingway,"368 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,"French, Vietnamese",074440778,"Fish and chips, Meatballs with sauce, Chilli con carne, Pasta with Tomato and Basil, ",,2048697196,
karibbeantruck1,Karibbean Truck,karibbeantruck1@gmail.com,Alfred Hausler,"91 B rue de la Station, 95130 Franconville France",17:00-23:00,€,,078657534,"Pasta with Tomato and Basil, Pork belly buns, Caprese Salad, Meatballs with sauce, ",,-1934646477,
legnopizza1,Legno Pizza,legnopizza1@gmail.com,Virginia Lord,"4 allee Georges Bizet, 95130 Franconville France",17:00-23:00,€€-€€€,Pizza,077991337,"Cheeseburger, Chicken wings, Meatballs with sauce, Ebiten maki, ",,-559913840,
bchef1,Bchef,bchef1@gmail.com,Isaac Pierson,"395 rue du General Leclerc Quai des marques, 95130 Franconville France",17:00-23:00,€,,071787805,"Tuna sashimi, Califlower penne, California maki, Pasta Carbonara, ",,384818196,
crêperieravel1,Crêperie Ravel,crêperieravel1@gmail.com,Sean Meyer,"3 Place Maurice Ravel, 95130 Franconville France",17:00-23:00,€€-€€€,"French, Cajun & Creole",076441247,"Mushroom Risotto, Pasta with Tomato and Basil, Souvlaki, Linguine with clams, ",,531864836,
legizeh1,Le Gizeh,legizeh1@gmail.com,Michael Rencher,"119 rue du General Leclerc, 95130 Franconville France",17:00-23:00,,,071181576,"Pasta and Beans, Pork belly buns, Risotto with seafood, Caesar Salad, ",,640040732,
fiveguys1,Five Guys,fiveguys1@gmail.com,Alden Drummond,"326 Rue du Gal Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,Fast food,071291420,"Scotch eggs, Tiramisù, Pizza, Fettuccine Alfredo, ",,-2047437028,
ittrattoria1,It Trattoria,ittrattoria1@gmail.com,Harriett Beck,"326 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,Italian,079439450,"Chilli con carne, Pappardelle alla Bolognese, Pasta and Beans, Pasta with Tomato and Basil, ",,1135397397,
italiantrattoria1,Italian Trattoria,italiantrattoria1@gmail.com,Arthur Hice,"326 Rue du Général Leclerc, 95130 Franconville Ce restaurant Italien est situé juste à côté de Five Guys, en face de Cultura., 95130 Franconville France",17:00-23:00,,"Italian, Northern-Italian, Central-Italian, Southern-Italian",077309188,"French fries with sausages, Tuna sashimi, Chicken Fajitas, French fries with sausages, ",,471538870,
thaïstreetfood1,Thaï street food,thaïstreetfood1@gmail.com,Elizabeth Parker,"9 Rue Philippe Séguin - Cellule 706, 95130 Franconville France",17:00-23:00,,,073561501,"Vegetable Soup, Pasta Carbonara, Fettuccine Alfredo, Salmon nigiri, ",,615127768,
lepetitprincedel'inde1,Le petit prince de l'inde,lepetitprincedel'inde1@gmail.com,Cynthia Marciniak,"10 rue Maurice Dalesme, 95130 Franconville France",17:00-23:00,€€-€€€,"Indian, Middle Eastern, Pakistani",071652982,"Caesar Salad, Scotch eggs, Cheeseburger, Scotch eggs, ","Vegetarian Friendly, Vegan Options",1328771018,
tablapizza1,Tablapizza,tablapizza1@gmail.com,Steven Coltrain,"346 rue du General Leclerc, 95130 Franconville France",17:00-23:00,€€-€€€,"Italian, Pizza",072025934,"California maki, Philadelphia maki, Philadelphia maki, Tuna sashimi, ","Vegetarian Friendly, Vegan Options",-524884615,
